round_id,agent_id,is_byzantine,base_prediction,perturbed_prediction,delta_r1,delta_r2,delta_r3,delta_r4,delta_r5,spectral_1,spectral_2,spectral_3,spectral_4,spectral_5,spectral_6,spectral_7,spectral_8,confidence,causal_nodes,causal_edges,reasoning
0,agent_000,1,2.893458753514602,1.2748800500059356,0,0,0,0,0,4.048180044576481,5.42885159287147,1.4985603993494454,0.642025917354924,0.47841016712264656,0.2378523574967764,0.3808763720818249,1.0275785598687794,0.6,4,4,"基于场景: 央行提高利率对通胀率的影响"
0,agent_001,1,183.07732452754544,111.90957743763167,18.86090355107061,18.86090355107061,18.86090355107061,18.86090355107061,18.86090355107061,3.417551194385185,5.170128518524244,2.8443184332114195,0.33729621695775164,0.9954631646330633,0.3307680552780764,0.3090715381025232,1.067960348191779,0.6,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
0,agent_002,1,19.969122116578127,27.68498483385653,0,0,0,0,0,4.289115641917757,4.645181524426372,1.2578806370277384,0.6151661436311129,0.5105947841174141,0.18864383742627497,0.1879181941389052,0.4331022833980811,0.6,4,4,"基于场景: AI投资对企业效率的影响"
0,agent_003,0,2.5,2.5,0,0,0,0,0,4,4,2,0.6499999999999999,0.8,0.168,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
0,agent_004,0,170,210,40,40,40,40,40,4,4,2,0.45,0.6,0.15,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
0,agent_005,0,25,25,0,0,0,0,0,4,4,2,0.575,0.8,0.28,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
0,agent_006,0,2.5,2.5,0,0,0,0,0,4,5,2,0.6,0.8,0.4,0.4166666666666667,0.85,0.9,4,5,"基于场景: 央行提高利率对通胀率的影响"
0,agent_007,0,170,210,40,40,40,40,40,4,5,2,0.5399999999999999,0.8,0.455,0.4166666666666667,0.85,0.9,4,5,"基于场景: 原材料成本上涨对产品价格的影响"
0,agent_008,0,25,25,0,0,0,0,0,5,6,3,0.44999999999999996,0.7,0.2733333333333334,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
0,agent_009,0,2.5,2.5,0,0,0,0,0,4,4,2,0.45,0.6,0.255,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
1,agent_000,1,1.7498101261825,3.0062471592366458,0,0,0,0,0,2.881015752317614,5.895172052139166,4.253458091404935,0.36443046316757366,0.9169772465733482,0.3033540571192702,0.2585279961520727,1.0799898807662573,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
1,agent_001,1,16.29111782005301,11.187188154952057,0,0,0,0,0,3.5701521712368542,5.371378566709194,2.724441048937385,0.3251950342967526,0.7304348371447023,0.4005571651905904,0.2287331647410462,0.9865030764016284,0.6,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_002,0,25,25,0,0,0,0,0,4,4,2,0.5,0.7,0.21,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
1,agent_003,0,2.5,2.5,0,0,0,0,0,4,4,2,0.575,0.7,0.385,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
1,agent_004,0,170,210,40,40,40,40,40,4,4,2,0.6000000000000001,0.9,0.36,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_005,0,25,25,0,0,0,0,0,4,4,2,0.6124999999999999,0.8,0.45999999999999996,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
1,agent_006,0,2.5,2.5,0,0,0,0,0,5,5,2,0.5999999999999999,0.8,0.1,0.25,0.85,0.9,5,5,"基于场景: 央行提高利率对通胀率的影响"
1,agent_007,0,15,210,195,195,195,195,195,4,4,2,0.7000000000000001,0.9,0.36,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_008,0,25,25,0,0,0,0,0,4,4,2,0.45000000000000007,0.6,0.28,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
1,agent_009,0,2.5,2.5,0,0,0,0,0,5,7,3,0.5,0.8,0.32,0.35,0.85,0.9,5,7,"基于场景: 央行提高利率对通胀率的影响"
2,agent_000,1,5.204991126596038,3.313892092889247,0,0,0,0,0,2.112901107892177,2.908591674183972,1.4824413382650892,0.4714512988909716,0.5259360756612111,0.2085544137533954,0.4003779409977766,1.0092770817824492,0.6,4,4,"基于场景: 央行提高利率对通胀率的影响"
2,agent_001,1,253.94344340528036,192.8094056539882,0,0,0,0,0,5.08989585133358,2.2973668060491517,2.1347513292254514,0.5367292269916872,0.9688544965749211,0.6092224486222824,0.4828801198011813,0.5596044215051629,0.6,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
2,agent_002,1,13.214654745574455,16.340819062579293,0,0,0,0,0,6.7441370762475294,4.665442350771844,2.3617350200995144,0.3319293906777221,0.4769914159671204,0.28309392639458525,0.4475204895182589,0.78010206249544,0.6,5,6,"基于场景: AI投资对企业效率的影响"
2,agent_003,0,5,5,0,0,0,0,0,5,5,3,0.6,0.8,0.16,0.25,0.85,0.9,5,5,"基于场景: 央行提高利率对通胀率的影响"
2,agent_004,0,170,170,0,0,0,0,0,4,4,2,0.575,0.8,0.415,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
2,agent_005,0,25,25,0,0,0,0,0,4,4,2,0.55,0.8,0.48000000000000004,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
2,agent_006,0,2.5,5,2.5,2.5,2.5,2.5,2.5,4,4,2,0.45,0.6,0.15,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
2,agent_007,0,15,190,175,175,175,175,175,5,4,2,0.6,0.9,0.315,0.2,0.85,0.9,5,4,"基于场景: 原材料成本上涨对产品价格的影响"
2,agent_008,0,25,25,0,0,0,0,0,4,4,2,0.5499999999999999,0.8,0.28,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
2,agent_009,0,2.5,2.5,0,0,0,0,0,4,4,2,0.45,0.6,0.15,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
3,agent_000,1,3.4636340378193187,3.4347966661394147,0,0,0,0,0,2.835227497115867,3.843325070200493,2.7458637438287825,0.3255294467049233,0.5179013570812908,0.35440282994176336,0.3136333647946907,1.0628300427280746,0.6,4,4,"基于场景: 央行提高利率对通胀率的影响"
3,agent_001,1,182.2403203294264,186.3918491542127,48.654089127810636,48.654089127810636,48.654089127810636,48.654089127810636,48.654089127810636,5.7613030647706065,7.304251486578057,2.6329793848890706,0.5607715005619566,1.1773378197859359,0.693797619681455,0.5346302202543239,1.0702874168745493,0.6,4,5,"基于场景: 原材料成本上涨对产品价格的影响"
