round_id,agent_id,is_byzantine,base_prediction,perturbed_prediction,delta_r1,delta_r2,delta_r3,delta_r4,delta_r5,spectral_1,spectral_2,spectral_3,spectral_4,spectral_5,spectral_6,spectral_7,spectral_8,confidence,causal_nodes,causal_edges,reasoning
0,agent_000,1,3.2149357294380385,3.185773863345135,0,0,0,0,0,3.964462756848567,5.962329729437192,2.427743329181796,0.3231394101817792,0.7237259127018028,0.2184295539263535,0.22415985253246287,0.9716412580331846,0.6,4,4,"基于场景: 央行提高利率对通胀率的影响"
0,agent_001,1,201.92879009274833,148.39509138618092,0,0,0,0,0,5.6168103939484535,2.163377103575993,1.1521383670750862,0.802342441861754,1.3362039348657209,0.3197444862787491,0.4899991314696108,0.48446886657158306,0.6,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
0,agent_002,0,25,25,0,0,0,0,0,5,6,3,0.5499999999999999,0.7,0.31,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
0,agent_003,0,2.5,2.5,0,0,0,0,0,4,4,2,0.6,0.8,0.42000000000000004,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
0,agent_004,0,170,170,0,0,0,0,0,4,4,2,0.5499999999999999,0.8,0.44,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
0,agent_005,0,25,25,0,0,0,0,0,4,4,2,0.5625,0.8,0.3,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
0,agent_006,0,2.5,2.5,0,0,0,0,0,4,4,2,0.5499999999999999,0.7,0.21,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
0,agent_007,0,160,210,50,50,50,50,50,4,4,2,0.5499999999999999,0.8,0.25,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
0,agent_008,0,25,25,0,0,0,0,0,5,5,3,0.5399999999999999,0.8,0.32,0.25,0.85,0.9,5,5,"基于场景: AI投资对企业效率的影响"
0,agent_009,0,2.5,2.5,0,0,0,0,0,4,5,2,0.44000000000000006,0.6,0.15,0.4166666666666667,0.85,0.9,4,5,"基于场景: 央行提高利率对通胀率的影响"
1,agent_000,0,2.5,2.5,0,0,0,0,0,4,4,2,0.5499999999999999,0.7,0.29000000000000004,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
1,agent_001,0,170,190,20,20,20,20,20,4,4,2,0.575,0.8,0.24,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_002,0,25,25,0,0,0,0,0,4,4,2,0.525,0.8,0.38,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
