round_id,agent_id,is_byzantine,base_prediction,perturbed_prediction,delta_r1,delta_r2,delta_r3,delta_r4,delta_r5,spectral_1,spectral_2,spectral_3,spectral_4,spectral_5,spectral_6,spectral_7,spectral_8,confidence,causal_nodes,causal_edges,reasoning
0,agent_000,1,3.8287141986945015,3.8287141986945015,0,0,0,0,0,5.048718570280327,5.522905745004891,2.4599216394079737,0.6507452709291704,0.9499514569975832,0.16079727390663398,0.29779880716540535,0.9188707948312974,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_001,1,2.1107080591919853,2.1107080591919853,0,0,0,0,0,5.137116242058511,6.769116702231712,2.597395885043052,0.6497944407584703,0.6710584150952105,0.08562622277448281,0.3059336167853597,0.7150314954549105,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_002,1,2.206409994668206,2.206409994668206,0,0,0,0,0,5.026835974256566,5.768534515568417,2.772547778505901,0.4820650739422524,0.6770032807823869,0.17240952287383385,0.3020159868390263,0.9484148884549023,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_003,0,3,3,0,0,0,0,0,5,6,3,0.5666666666666667,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_004,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_005,0,3,3,0,0,0,0,0,5,6,3,0.65,0.9,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.5666666666666667,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_007,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.13333333333333333,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_008,0,3,3,0,0,0,0,0,5,6,3,0.5666666666666667,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.5499999999999999,0.8,0.13333333333333333,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
1,agent_000,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.428,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_001,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.4613333333333334,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_002,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.428,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_003,0,180,210,30,30,30,30,30,5,5,3,0.58,0.8,0.35333333333333333,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_004,0,180,210,30,30,30,30,30,5,6,3,0.4666666666666666,0.8,0.3933333333333333,0.3,0.85,0.9,5,6,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_005,0,180,210,30,30,30,30,30,5,5,3,0.5199999999999999,0.8,0.4266666666666667,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_006,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.4613333333333334,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_007,0,180,210,30,30,30,30,30,5,5,3,0.5199999999999999,0.8,0.3666666666666667,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_008,0,180,210,30,30,30,30,30,5,6,3,0.4666666666666666,0.8,0.3933333333333333,0.3,0.85,0.9,5,6,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_009,0,180,210,30,30,30,30,30,5,6,3,0.46666666666666656,0.8,0.3933333333333333,0.3,0.85,0.9,5,6,"基于场景: 原材料成本上涨对产品价格的影响"
2,agent_000,0,15,15,0,0,0,0,0,5,6,3,0.6166666666666666,0.8,0.4200000000000001,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
2,agent_001,0,10,20,10,10,10,10,10,5,6,3,0.6,0.8,0.41,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
2,agent_002,0,15,20,5,5,5,5,5,5,6,3,0.5499999999999999,0.8,0.26666666666666666,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
2,agent_003,0,15,20,5,5,5,5,5,5,6,3,0.5166666666666666,0.7,0.37333333333333335,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
2,agent_004,0,10,20,10,10,10,10,10,5,6,3,0.5083333333333333,0.7,0.34,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
2,agent_005,0,15,20,5,5,5,5,5,5,6,3,0.44999999999999996,0.7,0.34,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
2,agent_006,0,15,15,0,0,0,0,0,5,7,3,0.49999999999999994,0.8,0.3933333333333333,0.35,0.85,0.9,5,7,"基于场景: AI投资对企业效率的影响"
2,agent_007,0,10,15,5,5,5,5,5,5,7,3,0.5571428571428572,0.8,0.48666666666666664,0.35,0.85,0.9,5,7,"基于场景: AI投资对企业效率的影响"
2,agent_008,0,10,15,5,5,5,5,5,5,6,3,0.6,0.8,0.41,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
2,agent_009,0,15,15,0,0,0,0,0,5,7,3,0.5071428571428571,0.8,0.43333333333333335,0.35,0.85,0.9,5,7,"基于场景: AI投资对企业效率的影响"
3,agent_000,1,2.337578174056272,2.337578174056272,0,0,0,0,0,5.432368828267635,6.735085184373569,2.7347579045728323,0.6454449217284686,0.9422309104602693,0.1767378349839096,0.2839649378355915,0.7441121138029629,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_001,1,4.098656461057056,4.098656461057056,0,0,0,0,0,5.569875917108186,7.070090821935668,3.180145967343842,0.5197174009836135,0.8391915397577544,0.23253081891568267,0.2757525576357548,0.9612802916608545,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_002,1,2.2761505036359715,2.2761505036359715,0,0,0,0,0,4.326137805293225,6.559292208203553,3.3412458840426797,0.6995883924622023,0.7790928406728144,0.13543435764051368,0.2409366560911405,0.8606022799775309,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_003,1,4.265626943268065,4.265626943268065,0,0,0,0,0,5.305502304908161,5.085153413124657,3.14105456757475,0.47650282892352047,0.8253446531381052,0.09939489605393785,0.3090686681591676,0.6811981101601258,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_004,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_005,0,3,3,0,0,0,0,0,5,6,3,0.6166666666666666,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_007,0,3,3,0,0,0,0,0,5,6,3,0.6166666666666666,0.8,0.13333333333333333,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_008,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333333,0.8,0.13333333333333333,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.5666666666666667,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
