round_id,agent_id,is_byzantine,base_prediction,perturbed_prediction,delta_r1,delta_r2,delta_r3,delta_r4,delta_r5,spectral_1,spectral_2,spectral_3,spectral_4,spectral_5,spectral_6,spectral_7,spectral_8,confidence,causal_nodes,causal_edges,reasoning
0,agent_000,1,4.121666189222216,3.437430218133775,0,0,0,0,0,3.5105906440851036,7.507481616747164,2.1162694194688894,0.31502779780488366,1.0444793282203353,0.29523025839408185,0.21449646989131635,0.4361587608510979,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_001,1,264.4439807880224,248.92270925147363,16.428944449371453,16.428944449371453,16.428944449371453,16.428944449371453,16.428944449371453,7.206152553797405,3.3294303863664516,2.339850975172281,0.8211189830358815,0.7093613190489877,0.3142013014434343,0.21647722195835603,0.5607914633162338,0.6,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
0,agent_002,1,9.348412476939062,18.0387340052036,3.8002811164380668,3.8002811164380668,3.8002811164380668,3.8002811164380668,3.8002811164380668,7.128690110797553,5.581104053389387,2.927791448855568,0.7041073213656048,0.9261077191706518,0.2550392378838723,0.3168055967970027,0.5903092169754571,0.6,5,6,"基于场景: AI投资对企业效率的影响"
0,agent_003,1,2.348661332897178,4.235120744566248,0,0,0,0,0,6.230632380049133,7.4580219627107525,3.487047096896228,0.30269739191067446,1.0456830179792689,0.12005643154207571,0.393612726082181,1.0948396241518465,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_004,0,180,210,30,30,30,30,30,5,6,3,0.48333333333333334,0.8,0.4266666666666667,0.3,0.85,0.9,5,6,"基于场景: 原材料成本上涨对产品价格的影响"
0,agent_005,0,15,20,5,5,5,5,5,5,6,3,0.5499999999999999,0.8,0.4653333333333334,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
0,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.65,0.8,0.19999999999999998,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
0,agent_007,0,180,210,30,30,30,30,30,5,5,3,0.5199999999999999,0.8,0.37466666666666665,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
0,agent_008,0,15,20,5,5,5,5,5,5,6,3,0.6,0.8,0.41,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
0,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
1,agent_000,1,3.2548054281560557,2.724754521819368,0,0,0,0,0,3.505158094699732,7.731590489411229,3.446187118130124,0.5373514903753537,0.869550287695004,0.13218674308886166,0.18277177935713812,1.2687934345107867,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
1,agent_001,1,125.13569283394003,306.4314324084942,25.799604037253662,25.799604037253662,25.799604037253662,25.799604037253662,25.799604037253662,4.048181731716647,5.30558145708113,3.9653244009847057,0.28158244385423015,0.48654828388734556,0.23994279183295456,0.3601662330625617,0.7086164120205444,0.6,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_002,0,10,15,5,5,5,5,5,5,6,3,0.6,0.8,0.41,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
1,agent_003,0,3,3,0,0,0,0,0,5,6,3,0.5166666666666666,0.7,0.13333333333333333,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
1,agent_004,0,180,210,30,30,30,30,30,5,5,3,0.5199999999999999,0.8,0.39066666666666666,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_005,0,10,20,10,10,10,10,10,5,6,3,0.44999999999999996,0.7,0.34,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
1,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
1,agent_007,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.4613333333333334,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
1,agent_008,0,10,20,10,10,10,10,10,5,6,3,0.6083333333333333,0.8,0.445,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
1,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.5166666666666666,0.7,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
2,agent_000,0,3,3,0,0,0,0,0,5,6,3,0.6166666666666667,0.8,0.19999999999999998,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
2,agent_001,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.428,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
2,agent_002,0,10,15,5,5,5,5,5,5,6,3,0.55,0.8,0.43333333333333335,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
2,agent_003,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
2,agent_004,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.39066666666666666,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
2,agent_005,0,10,20,10,10,10,10,10,5,6,3,0.6666666666666666,0.8,0.5158333333333334,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
2,agent_006,0,3,3,0,0,0,0,0,5,5,2,0.62,0.9,0.25,0.25,0.85,0.9,5,5,"基于场景: 央行提高利率对通胀率的影响"
2,agent_007,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.4613333333333334,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
2,agent_008,0,10,20,10,10,10,10,10,5,6,3,0.6,0.8,0.45999999999999996,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
2,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.6166666666666666,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_000,1,1.6191465486085306,2.4446183911790627,0,0,0,0,0,2.6701067818084194,2.6530439873411242,3.6302007869043815,0.4324993471058009,0.9799126365973323,0.2290056593306026,0.211123312506557,1.2194564829079728,0.6,5,5,"基于场景: 央行提高利率对通胀率的影响"
3,agent_001,1,176.04170780542515,185.47064768590457,35.38643013165173,35.38643013165173,35.38643013165173,35.38643013165173,35.38643013165173,2.6053618243498016,6.762303582351123,3.5283467892754894,0.4832914077019923,0.4988810373548573,0.5400445956081564,0.1577254511326873,0.6359313919223923,0.6,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
3,agent_002,0,15,20,5,5,5,5,5,5,7,3,0.5571428571428572,0.8,0.48666666666666664,0.35,0.85,0.9,5,7,"基于场景: AI投资对企业效率的影响"
3,agent_003,0,3,3,0,0,0,0,0,5,6,3,0.5499999999999999,0.7,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_004,0,180,210,30,30,30,30,30,5,6,3,0.46666666666666656,0.8,0.3933333333333333,0.3,0.85,0.9,5,6,"基于场景: 原材料成本上涨对产品价格的影响"
3,agent_005,0,10,20,10,10,10,10,10,5,6,3,0.44999999999999996,0.7,0.34,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
3,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
3,agent_007,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.39066666666666666,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
3,agent_008,0,10,20,10,10,10,10,10,5,7,3,0.5428571428571428,0.8,0.45333333333333337,0.35,0.85,0.9,5,7,"基于场景: AI投资对企业效率的影响"
3,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.5499999999999999,0.7,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
4,agent_000,1,2.4448758210952715,1.5274533373983297,0,0,0,0,0,3.4105067082227385,3.0854556980069674,2.226863065384164,0.7653911619524982,1.0577649228370318,0.18238229364548264,0.3298090350950651,0.5874167771179957,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
4,agent_001,1,150.80851747711358,271.5299721233715,24.622033639797174,24.622033639797174,24.622033639797174,24.622033639797174,24.622033639797174,4.277805529650572,6.984550270947178,2.7167946457760026,0.6542697570189374,0.61701068906829,0.3583381963234528,0.33778756236863383,1.228079290061045,0.6,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
4,agent_002,1,5.149461905095212,16.92948743083122,6.5462024167913295,6.5462024167913295,6.5462024167913295,6.5462024167913295,6.5462024167913295,5.491009651172285,6.9169897020695625,3.081644841939314,0.4570773779531572,1.0149467079778354,0.7244113822826118,0.4277655452272458,0.8554289331868417,0.6,5,6,"基于场景: AI投资对企业效率的影响"
4,agent_003,0,3,3,0,0,0,0,0,5,6,3,0.6916666666666668,0.9,0.21666666666666667,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
4,agent_004,0,180,210,30,30,30,30,30,5,5,3,0.5599999999999999,0.8,0.39066666666666666,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
4,agent_005,0,10,20,10,10,10,10,10,5,6,3,0.5833333333333334,0.8,0.3933333333333333,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
4,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333333,0.8,0.13333333333333333,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
4,agent_007,0,180,210,30,30,30,30,30,5,5,3,0.5599999999999999,0.8,0.35733333333333334,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
4,agent_008,0,10,20,10,10,10,10,10,5,6,3,0.5166666666666666,0.7,0.37333333333333335,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
4,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.5499999999999999,0.7,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
5,agent_000,0,3,3,0,0,0,0,0,5,6,3,0.44999999999999996,0.6,0.13333333333333333,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
5,agent_001,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.39066666666666666,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
5,agent_002,0,10,15,5,5,5,5,5,5,6,3,0.5499999999999999,0.8,0.4266666666666667,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
5,agent_003,0,3,3,0,0,0,0,0,5,6,3,0.5166666666666666,0.7,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
5,agent_004,0,180,210,30,30,30,30,30,5,5,3,0.5199999999999999,0.8,0.37466666666666665,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
5,agent_005,0,10,20,10,10,10,10,10,5,6,3,0.6,0.8,0.41,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
5,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.13333333333333333,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
5,agent_007,0,180,210,30,30,30,30,30,5,6,3,0.5499999999999999,0.8,0.45333333333333337,0.3,0.85,0.9,5,6,"基于场景: 原材料成本上涨对产品价格的影响"
5,agent_008,0,10,15,5,5,5,5,5,5,6,3,0.5833333333333334,0.8,0.3933333333333333,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
5,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.6166666666666666,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
6,agent_000,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
6,agent_001,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.4613333333333334,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
6,agent_002,0,15,15,0,0,0,0,0,5,6,3,0.5333333333333333,0.8,0.42,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
6,agent_003,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.13333333333333333,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
6,agent_004,0,180,210,30,30,30,30,30,5,5,3,0.5199999999999999,0.8,0.37466666666666665,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
6,agent_005,0,10,20,10,10,10,10,10,5,6,3,0.5833333333333334,0.8,0.3933333333333333,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
6,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333333,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
6,agent_007,0,180,210,30,30,30,30,30,5,6,3,0.5333333333333333,0.8,0.42,0.3,0.85,0.9,5,6,"基于场景: 原材料成本上涨对产品价格的影响"
6,agent_008,0,10,20,10,10,10,10,10,5,6,3,0.6166666666666667,0.8,0.5333333333333333,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
6,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
7,agent_000,1,1.5685435978819737,3.219376421002717,0,0,0,0,0,4.149486954937529,4.967760676245632,3.7221362145375005,0.7271909333792062,1.1395580118490451,0.14446528621433177,0.3292127043931678,0.9335858105948889,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
7,agent_001,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.4613333333333334,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
7,agent_002,0,15,15,0,0,0,0,0,5,6,3,0.6,0.8,0.41,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
7,agent_003,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333333,0.8,0.13333333333333333,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
7,agent_004,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.4506666666666667,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
7,agent_005,0,10,20,10,10,10,10,10,5,6,3,0.6,0.8,0.4200000000000001,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
7,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.6166666666666666,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
7,agent_007,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.4613333333333334,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
7,agent_008,0,10,20,10,10,10,10,10,5,6,3,0.6,0.8,0.41,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
7,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
8,agent_000,1,2.7474433719448443,4.469310893939857,0,0,0,0,0,3.3767547804652542,8.477484791329113,2.271096861243512,0.5130769742372198,0.8505444209962999,0.13584007975089163,0.26770506047498716,1.0940446809079243,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
8,agent_001,1,177.05117796094092,132.41964139930116,16.815070112450282,16.815070112450282,16.815070112450282,16.815070112450282,16.815070112450282,5.290612250786486,6.191881594593443,3.056981915839125,0.5349222742403816,0.7494844382261916,0.2686603971246927,0.2342730546463465,1.2584582495519987,0.6,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
8,agent_002,0,10,20,10,10,10,10,10,5,6,3,0.6083333333333333,0.8,0.48666666666666664,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
8,agent_003,0,3,3,0,0,0,0,0,5,6,3,0.5166666666666666,0.7,0.09999999999999999,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
8,agent_004,0,180,210,30,30,30,30,30,5,5,3,0.5599999999999999,0.8,0.39066666666666666,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
8,agent_005,0,10,15,5,5,5,5,5,5,6,3,0.6,0.8,0.41,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
8,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
8,agent_007,0,180,210,30,30,30,30,30,5,6,3,0.5499999999999999,0.8,0.48666666666666675,0.3,0.85,0.9,5,6,"基于场景: 原材料成本上涨对产品价格的影响"
8,agent_008,0,15,20,5,5,5,5,5,5,6,3,0.5916666666666667,0.8,0.45333333333333337,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
8,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.5499999999999999,0.7,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
9,agent_000,1,2.71159646674505,4.35281092481137,0,0,0,0,0,4.021464699008021,3.289421787085332,1.8840779551629607,0.4945098380366103,0.46805945905264035,0.2459276074060627,0.1864244593502622,0.9602226680122394,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
9,agent_001,1,143.88009965647572,189.62948433029248,34.02719548958797,34.02719548958797,34.02719548958797,34.02719548958797,34.02719548958797,5.88651322025634,6.638856270235922,3.695799819923642,0.4686600709943926,1.1899633629291613,0.4924854878499517,0.34722337639085,0.9691630909389181,0.6,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
9,agent_002,1,12.413540676749577,13.99791167829083,6.2435830933034,6.2435830933034,6.2435830933034,6.2435830933034,6.2435830933034,6.040405579108546,3.8289451189771126,4.305431673580857,0.33991638434748195,1.0238454941019892,0.2679846359893955,0.3736359091102978,0.9445190950497419,0.6,5,6,"基于场景: AI投资对企业效率的影响"
9,agent_003,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333333,0.8,0.13333333333333333,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
9,agent_004,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.4613333333333334,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
9,agent_005,0,10,15,5,5,5,5,5,5,6,3,0.6,0.8,0.4200000000000001,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
9,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.6166666666666667,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
9,agent_007,0,180,210,30,30,30,30,30,5,6,3,0.5499999999999999,0.8,0.45333333333333337,0.3,0.85,0.9,5,6,"基于场景: 原材料成本上涨对产品价格的影响"
9,agent_008,0,15,15,0,0,0,0,0,5,6,3,0.6666666666666666,0.8,0.4891666666666667,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
9,agent_009,0,3,3,0,0,0,0,0,5,6,3,0.65,0.9,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
10,agent_000,1,3.043070209810297,2.7176636422076346,0,0,0,0,0,3.2068640876787895,3.1418544377138433,3.359362075185505,0.5322270175329057,0.5770780079377448,0.20860858247804664,0.3721488793092076,0.7236015024452507,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
10,agent_001,1,208.2713951201135,297.87126774482886,29.96959607548018,29.96959607548018,29.96959607548018,29.96959607548018,29.96959607548018,6.904827067269938,6.634165846087832,4.052960945997952,0.5477989248546721,0.7074193196898362,0.29655845113348983,0.27404688897948765,1.2185327880691872,0.6,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
10,agent_002,1,6.957982864479556,26.372923992967777,12.54503606882154,12.54503606882154,12.54503606882154,12.54503606882154,12.54503606882154,3.9869022575607453,3.786555196722377,2.3415454035481273,0.9430417867786002,0.8978855147743574,0.61533635699753,0.163380239655842,1.1086207105120378,0.6,5,6,"基于场景: AI投资对企业效率的影响"
10,agent_003,0,3,3,0,0,0,0,0,5,6,3,0.6083333333333333,0.8,0.21666666666666667,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
10,agent_004,0,180,210,30,30,30,30,30,5,6,3,0.46666666666666673,0.8,0.36000000000000004,0.3,0.85,0.9,5,6,"基于场景: 原材料成本上涨对产品价格的影响"
10,agent_005,0,15,20,5,5,5,5,5,5,6,3,0.6,0.8,0.41,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
10,agent_006,0,3,3,0,0,0,0,0,5,6,3,0.5833333333333334,0.8,0.16666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
10,agent_007,0,180,210,30,30,30,30,30,5,5,3,0.6,0.8,0.428,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
10,agent_008,0,10,20,10,10,10,10,10,5,6,3,0.6,0.8,0.41,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
10,agent_009,0,3,3,0,0,0,0,0,5,5,2,0.62,0.9,0.2,0.25,0.85,0.9,5,5,"基于场景: 央行提高利率对通胀率的影响"
11,agent_000,1,3.0801346789065596,1.9756157564474974,0,0,0,0,0,2.909504987631928,8.935271636174367,2.1272742760873573,0.5453111360646554,0.9621071240860268,0.10781407305069629,0.3026383904903713,0.9107774493353851,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
11,agent_001,1,150.1913703657186,106.01092344390212,16.76774833774341,16.76774833774341,16.76774833774341,16.76774833774341,16.76774833774341,2.9185238217814864,6.95279582610501,2.9662457132188536,0.340195516692214,0.4460963894666655,0.47647299686816735,0.29279626709475637,0.8055943617142614,0.6,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
